"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","group","date","rt","stimulus","response","task_part","task","face_id","condition","age_rating"
"true","false","[]","[]","[]","preload","0","746","0.0-0.0","2","B","21/02/2026","","","","","","","",""
"","","","","","html-keyboard-response","1","3549","0.0-1.0","2","B","21/02/2026","2802","
            <h1>Welcome to the Experiment</h1>
            <p>You will see a series of faces. Each face appears for <b>2 seconds</b>.</p>
            <p>Your task is to estimate their age.</p>
            <p>Press any key to begin Part 1.</p>
        "," ","","","","",""
"","","","","","html-keyboard-response","2","4053","0.0-2.0-0.0","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","3","6060","0.0-2.0-1.0","2","B","21/02/2026","null","<img src=""img/face_065_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","065","grey",""
"","","","","","survey-text","4","12201","0.0-2.0-2.0","2","B","21/02/2026","6128","","{""age"":""31""}","","exp1","065","grey","31"
"","","","","","html-keyboard-response","5","12703","0.0-2.0-0.1","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","6","14719","0.0-2.0-1.1","2","B","21/02/2026","null","<img src=""img/face_098_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","098","color",""
"","","","","","survey-text","7","39980","0.0-2.0-2.1","2","B","21/02/2026","25258","","{""age"":""39""}","","exp1","098","color","39"
"","","","","","html-keyboard-response","8","40489","0.0-2.0-0.2","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","9","42491","0.0-2.0-1.2","2","B","21/02/2026","null","<img src=""img/face_009_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","009","grey",""
"","","","","","survey-text","10","64511","0.0-2.0-2.2","2","B","21/02/2026","22016","","{""age"":""40""}","","exp1","009","grey","40"
"","","","","","html-keyboard-response","11","65025","0.0-2.0-0.3","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","12","67036","0.0-2.0-1.3","2","B","21/02/2026","null","<img src=""img/face_024_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","024","color",""
"","","","","","survey-text","13","69854","0.0-2.0-2.3","2","B","21/02/2026","2814","","{""age"":""28""}","","exp1","024","color","28"
"","","","","","html-keyboard-response","14","70357","0.0-2.0-0.4","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","15","72372","0.0-2.0-1.4","2","B","21/02/2026","null","<img src=""img/face_029_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","029","grey",""
"","","","","","survey-text","16","77481","0.0-2.0-2.4","2","B","21/02/2026","5107","","{""age"":""32""}","","exp1","029","grey","32"
"","","","","","html-keyboard-response","17","77984","0.0-2.0-0.5","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","18","79999","0.0-2.0-1.5","2","B","21/02/2026","null","<img src=""img/face_084_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","084","color",""
"","","","","","survey-text","19","82564","0.0-2.0-2.5","2","B","21/02/2026","2562","","{""age"":""45""}","","exp1","084","color","45"
"","","","","","html-keyboard-response","20","83067","0.0-2.0-0.6","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","21","85083","0.0-2.0-1.6","2","B","21/02/2026","null","<img src=""img/face_064_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","064","color",""
"","","","","","survey-text","22","87366","0.0-2.0-2.6","2","B","21/02/2026","2279","","{""age"":""49""}","","exp1","064","color","49"
"","","","","","html-keyboard-response","23","87870","0.0-2.0-0.7","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","24","89873","0.0-2.0-1.7","2","B","21/02/2026","null","<img src=""img/face_066_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","066","color",""
"","","","","","survey-text","25","92244","0.0-2.0-2.7","2","B","21/02/2026","2367","","{""age"":""48""}","","exp1","066","color","48"
"","","","","","html-keyboard-response","26","92749","0.0-2.0-0.8","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","27","94764","0.0-2.0-1.8","2","B","21/02/2026","null","<img src=""img/face_075_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","075","grey",""
"","","","","","survey-text","28","97670","0.0-2.0-2.8","2","B","21/02/2026","2902","","{""age"":""35""}","","exp1","075","grey","35"
"","","","","","html-keyboard-response","29","98180","0.0-2.0-0.9","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","30","100195","0.0-2.0-1.9","2","B","21/02/2026","null","<img src=""img/face_057_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","057","grey",""
"","","","","","survey-text","31","102913","0.0-2.0-2.9","2","B","21/02/2026","2716","","{""age"":""49""}","","exp1","057","grey","49"
"","","","","","html-keyboard-response","32","103417","0.0-2.0-0.10","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","33","105424","0.0-2.0-1.10","2","B","21/02/2026","null","<img src=""img/face_082_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","082","color",""
"","","","","","survey-text","34","110489","0.0-2.0-2.10","2","B","21/02/2026","5063","","{""age"":""28""}","","exp1","082","color","28"
"","","","","","html-keyboard-response","35","111000","0.0-2.0-0.11","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","36","113012","0.0-2.0-1.11","2","B","21/02/2026","null","<img src=""img/face_062_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","062","color",""
"","","","","","survey-text","37","116065","0.0-2.0-2.11","2","B","21/02/2026","3051","","{""age"":""32""}","","exp1","062","color","32"
"","","","","","html-keyboard-response","38","116578","0.0-2.0-0.12","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","39","118588","0.0-2.0-1.12","2","B","21/02/2026","null","<img src=""img/face_083_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","083","grey",""
"","","","","","survey-text","40","125034","0.0-2.0-2.12","2","B","21/02/2026","6444","","{""age"":""27""}","","exp1","083","grey","27"
"","","","","","html-keyboard-response","41","125540","0.0-2.0-0.13","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","42","127552","0.0-2.0-1.13","2","B","21/02/2026","null","<img src=""img/face_030_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","030","color",""
"","","","","","survey-text","43","131368","0.0-2.0-2.13","2","B","21/02/2026","3812","","{""age"":""39""}","","exp1","030","color","39"
"","","","","","html-keyboard-response","44","131873","0.0-2.0-0.14","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","45","133880","0.0-2.0-1.14","2","B","21/02/2026","null","<img src=""img/face_040_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","040","color",""
"","","","","","survey-text","46","137728","0.0-2.0-2.14","2","B","21/02/2026","3844","","{""age"":""41""}","","exp1","040","color","41"
"","","","","","html-keyboard-response","47","138230","0.0-2.0-0.15","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","48","140243","0.0-2.0-1.15","2","B","21/02/2026","null","<img src=""img/face_026_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","026","color",""
"","","","","","survey-text","49","143090","0.0-2.0-2.15","2","B","21/02/2026","2843","","{""age"":""33""}","","exp1","026","color","33"
"","","","","","html-keyboard-response","50","143605","0.0-2.0-0.16","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","51","145621","0.0-2.0-1.16","2","B","21/02/2026","null","<img src=""img/face_034_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","034","color",""
"","","","","","survey-text","52","149187","0.0-2.0-2.16","2","B","21/02/2026","3562","","{""age"":""37""}","","exp1","034","color","37"
"","","","","","html-keyboard-response","53","149703","0.0-2.0-0.17","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","54","151709","0.0-2.0-1.17","2","B","21/02/2026","null","<img src=""img/face_033_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","033","grey",""
"","","","","","survey-text","55","156531","0.0-2.0-2.17","2","B","21/02/2026","4819","","{""age"":""27""}","","exp1","033","grey","27"
"","","","","","html-keyboard-response","56","157041","0.0-2.0-0.18","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","57","159053","0.0-2.0-1.18","2","B","21/02/2026","null","<img src=""img/face_073_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","073","grey",""
"","","","","","survey-text","58","165773","0.0-2.0-2.18","2","B","21/02/2026","6718","","{""age"":""36""}","","exp1","073","grey","36"
"","","","","","html-keyboard-response","59","166282","0.0-2.0-0.19","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","60","168297","0.0-2.0-1.19","2","B","21/02/2026","null","<img src=""img/face_046_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","046","color",""
"","","","","","survey-text","61","171770","0.0-2.0-2.19","2","B","21/02/2026","3466","","{""age"":""40""}","","exp1","046","color","40"
"","","","","","html-keyboard-response","62","172276","0.0-2.0-0.20","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","63","174291","0.0-2.0-1.20","2","B","21/02/2026","null","<img src=""img/face_015_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","015","grey",""
"","","","","","survey-text","64","178110","0.0-2.0-2.20","2","B","21/02/2026","3816","","{""age"":""38""}","","exp1","015","grey","38"
"","","","","","html-keyboard-response","65","178624","0.0-2.0-0.21","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","66","180640","0.0-2.0-1.21","2","B","21/02/2026","null","<img src=""img/face_051_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","051","grey",""
"","","","","","survey-text","67","185103","0.0-2.0-2.21","2","B","21/02/2026","4459","","{""age"":""36""}","","exp1","051","grey","36"
"","","","","","html-keyboard-response","68","185605","0.0-2.0-0.22","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","69","187608","0.0-2.0-1.22","2","B","21/02/2026","null","<img src=""img/face_006_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","006","color",""
"","","","","","survey-text","70","191282","0.0-2.0-2.22","2","B","21/02/2026","3671","","{""age"":""35""}","","exp1","006","color","35"
"","","","","","html-keyboard-response","71","191791","0.0-2.0-0.23","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","72","193793","0.0-2.0-1.23","2","B","21/02/2026","null","<img src=""img/face_045_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","045","grey",""
"","","","","","survey-text","73","196912","0.0-2.0-2.23","2","B","21/02/2026","3116","","{""age"":""40""}","","exp1","045","grey","40"
"","","","","","html-keyboard-response","74","197418","0.0-2.0-0.24","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","75","199432","0.0-2.0-1.24","2","B","21/02/2026","null","<img src=""img/face_025_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","025","grey",""
"","","","","","survey-text","76","202178","0.0-2.0-2.24","2","B","21/02/2026","2740","","{""age"":""32""}","","exp1","025","grey","32"
"","","","","","html-keyboard-response","77","202688","0.0-2.0-0.25","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","78","204703","0.0-2.0-1.25","2","B","21/02/2026","null","<img src=""img/face_061_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","061","grey",""
"","","","","","survey-text","79","207932","0.0-2.0-2.25","2","B","21/02/2026","3224","","{""age"":""37""}","","exp1","061","grey","37"
"","","","","","html-keyboard-response","80","208436","0.0-2.0-0.26","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","81","210448","0.0-2.0-1.26","2","B","21/02/2026","null","<img src=""img/face_041_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","041","grey",""
"","","","","","survey-text","82","213382","0.0-2.0-2.26","2","B","21/02/2026","2930","","{""age"":""21""}","","exp1","041","grey","21"
"","","","","","html-keyboard-response","83","213884","0.0-2.0-0.27","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","84","215886","0.0-2.0-1.27","2","B","21/02/2026","null","<img src=""img/face_028_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","028","color",""
"","","","","","survey-text","85","221676","0.0-2.0-2.27","2","B","21/02/2026","5785","","{""age"":""30""}","","exp1","028","color","30"
"","","","","","html-keyboard-response","86","222181","0.0-2.0-0.28","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","87","224195","0.0-2.0-1.28","2","B","21/02/2026","null","<img src=""img/face_080_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","080","color",""
"","","","","","survey-text","88","227041","0.0-2.0-2.28","2","B","21/02/2026","2843","","{""age"":""25""}","","exp1","080","color","25"
"","","","","","html-keyboard-response","89","227547","0.0-2.0-0.29","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","90","229561","0.0-2.0-1.29","2","B","21/02/2026","null","<img src=""img/face_042_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","042","color",""
"","","","","","survey-text","91","234206","0.0-2.0-2.29","2","B","21/02/2026","4642","","{""age"":""22""}","","exp1","042","color","22"
"","","","","","html-keyboard-response","92","234718","0.0-2.0-0.30","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","93","236733","0.0-2.0-1.30","2","B","21/02/2026","null","<img src=""img/face_071_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","071","grey",""
"","","","","","survey-text","94","240341","0.0-2.0-2.30","2","B","21/02/2026","3603","","{""age"":""27""}","","exp1","071","grey","27"
"","","","","","html-keyboard-response","95","240854","0.0-2.0-0.31","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","96","242859","0.0-2.0-1.31","2","B","21/02/2026","null","<img src=""img/face_079_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","079","grey",""
"","","","","","survey-text","97","245747","0.0-2.0-2.31","2","B","21/02/2026","2884","","{""age"":""40""}","","exp1","079","grey","40"
"","","","","","html-keyboard-response","98","246258","0.0-2.0-0.32","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","99","248272","0.0-2.0-1.32","2","B","21/02/2026","null","<img src=""img/face_100_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","100","color",""
"","","","","","survey-text","100","252710","0.0-2.0-2.32","2","B","21/02/2026","4435","","{""age"":""24""}","","exp1","100","color","24"
"","","","","","html-keyboard-response","101","253215","0.0-2.0-0.33","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","102","255228","0.0-2.0-1.33","2","B","21/02/2026","null","<img src=""img/face_060_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","060","color",""
"","","","","","survey-text","103","258043","0.0-2.0-2.33","2","B","21/02/2026","2811","","{""age"":""28""}","","exp1","060","color","28"
"","","","","","html-keyboard-response","104","258557","0.0-2.0-0.34","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","105","260564","0.0-2.0-1.34","2","B","21/02/2026","null","<img src=""img/face_022_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","022","color",""
"","","","","","survey-text","106","263443","0.0-2.0-2.34","2","B","21/02/2026","2875","","{""age"":""30""}","","exp1","022","color","30"
"","","","","","html-keyboard-response","107","263952","0.0-2.0-0.35","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","108","265957","0.0-2.0-1.35","2","B","21/02/2026","null","<img src=""img/face_094_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","094","color",""
"","","","","","survey-text","109","268921","0.0-2.0-2.35","2","B","21/02/2026","2960","","{""age"":""41""}","","exp1","094","color","41"
"","","","","","html-keyboard-response","110","269432","0.0-2.0-0.36","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","111","271436","0.0-2.0-1.36","2","B","21/02/2026","null","<img src=""img/face_063_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","063","grey",""
"","","","","","survey-text","112","276806","0.0-2.0-2.36","2","B","21/02/2026","5367","","{""age"":""43""}","","exp1","063","grey","43"
"","","","","","html-keyboard-response","113","277316","0.0-2.0-0.37","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","114","279322","0.0-2.0-1.37","2","B","21/02/2026","null","<img src=""img/face_058_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","058","color",""
"","","","","","survey-text","115","359551","0.0-2.0-2.37","2","B","21/02/2026","80226","","{""age"":""28""}","","exp1","058","color","28"
"","","","","","html-keyboard-response","116","360058","0.0-2.0-0.38","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","117","362069","0.0-2.0-1.38","2","B","21/02/2026","null","<img src=""img/face_008_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","008","color",""
"","","","","","survey-text","118","364552","0.0-2.0-2.38","2","B","21/02/2026","2479","","{""age"":""30""}","","exp1","008","color","30"
"","","","","","html-keyboard-response","119","365058","0.0-2.0-0.39","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","120","367060","0.0-2.0-1.39","2","B","21/02/2026","null","<img src=""img/face_027_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","027","grey",""
"","","","","","survey-text","121","369458","0.0-2.0-2.39","2","B","21/02/2026","2395","","{""age"":""33""}","","exp1","027","grey","33"
"","","","","","html-keyboard-response","122","369974","0.0-2.0-0.40","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","123","371985","0.0-2.0-1.40","2","B","21/02/2026","null","<img src=""img/face_043_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","043","grey",""
"","","","","","survey-text","124","374440","0.0-2.0-2.40","2","B","21/02/2026","2451","","{""age"":""36""}","","exp1","043","grey","36"
"","","","","","html-keyboard-response","125","374954","0.0-2.0-0.41","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","126","376965","0.0-2.0-1.41","2","B","21/02/2026","null","<img src=""img/face_069_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","069","grey",""
"","","","","","survey-text","127","379145","0.0-2.0-2.41","2","B","21/02/2026","2173","","{""age"":""39""}","","exp1","069","grey","39"
"","","","","","html-keyboard-response","128","379652","0.0-2.0-0.42","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","129","381654","0.0-2.0-1.42","2","B","21/02/2026","null","<img src=""img/face_005_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","005","grey",""
"","","","","","survey-text","130","392865","0.0-2.0-2.42","2","B","21/02/2026","11206","","{""age"":""37""}","","exp1","005","grey","37"
"","","","","","html-keyboard-response","131","393370","0.0-2.0-0.43","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","132","395378","0.0-2.0-1.43","2","B","21/02/2026","null","<img src=""img/face_078_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","078","color",""
"","","","","","survey-text","133","398002","0.0-2.0-2.43","2","B","21/02/2026","2622","","{""age"":""28""}","","exp1","078","color","28"
"","","","","","html-keyboard-response","134","398502","0.0-2.0-0.44","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","135","400507","0.0-2.0-1.44","2","B","21/02/2026","null","<img src=""img/face_052_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","052","color",""
"","","","","","survey-text","136","402857","0.0-2.0-2.44","2","B","21/02/2026","2346","","{""age"":""27""}","","exp1","052","color","27"
"","","","","","html-keyboard-response","137","403369","0.0-2.0-0.45","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","138","405373","0.0-2.0-1.45","2","B","21/02/2026","null","<img src=""img/face_067_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","067","grey",""
"","","","","","survey-text","139","408692","0.0-2.0-2.45","2","B","21/02/2026","3315","","{""age"":""35""}","","exp1","067","grey","35"
"","","","","","html-keyboard-response","140","409202","0.0-2.0-0.46","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","141","411217","0.0-2.0-1.46","2","B","21/02/2026","null","<img src=""img/face_039_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","039","grey",""
"","","","","","survey-text","142","413533","0.0-2.0-2.46","2","B","21/02/2026","2315","","{""age"":""32""}","","exp1","039","grey","32"
"","","","","","html-keyboard-response","143","414040","0.0-2.0-0.47","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","144","416043","0.0-2.0-1.47","2","B","21/02/2026","null","<img src=""img/face_095_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","095","grey",""
"","","","","","survey-text","145","418618","0.0-2.0-2.47","2","B","21/02/2026","2572","","{""age"":""30""}","","exp1","095","grey","30"
"","","","","","html-keyboard-response","146","419121","0.0-2.0-0.48","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","147","421136","0.0-2.0-1.48","2","B","21/02/2026","null","<img src=""img/face_020_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","020","color",""
"","","","","","survey-text","148","423898","0.0-2.0-2.48","2","B","21/02/2026","2758","","{""age"":""55""}","","exp1","020","color","55"
"","","","","","html-keyboard-response","149","424403","0.0-2.0-0.49","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","150","426419","0.0-2.0-1.49","2","B","21/02/2026","null","<img src=""img/face_016_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","016","color",""
"","","","","","survey-text","151","429180","0.0-2.0-2.49","2","B","21/02/2026","2759","","{""age"":""23""}","","exp1","016","color","23"
"","","","","","html-keyboard-response","152","429686","0.0-2.0-0.50","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","153","431702","0.0-2.0-1.50","2","B","21/02/2026","null","<img src=""img/face_017_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","017","grey",""
"","","","","","survey-text","154","434453","0.0-2.0-2.50","2","B","21/02/2026","2747","","{""age"":""49""}","","exp1","017","grey","49"
"","","","","","html-keyboard-response","155","434965","0.0-2.0-0.51","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","156","436969","0.0-2.0-1.51","2","B","21/02/2026","null","<img src=""img/face_072_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","072","color",""
"","","","","","survey-text","157","440348","0.0-2.0-2.51","2","B","21/02/2026","3378","","{""age"":""39""}","","exp1","072","color","39"
"","","","","","html-keyboard-response","158","440858","0.0-2.0-0.52","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","159","442873","0.0-2.0-1.52","2","B","21/02/2026","null","<img src=""img/face_081_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","081","grey",""
"","","","","","survey-text","160","446230","0.0-2.0-2.52","2","B","21/02/2026","3354","","{""age"":""36""}","","exp1","081","grey","36"
"","","","","","html-keyboard-response","161","446744","0.0-2.0-0.53","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","162","448761","0.0-2.0-1.53","2","B","21/02/2026","null","<img src=""img/face_050_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","050","color",""
"","","","","","survey-text","163","451991","0.0-2.0-2.53","2","B","21/02/2026","3227","","{""age"":""38""}","","exp1","050","color","38"
"","","","","","html-keyboard-response","164","452494","0.0-2.0-0.54","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","165","454498","0.0-2.0-1.54","2","B","21/02/2026","null","<img src=""img/face_054_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","054","color",""
"","","","","","survey-text","166","457502","0.0-2.0-2.54","2","B","21/02/2026","2998","","{""age"":""23""}","","exp1","054","color","23"
"","","","","","html-keyboard-response","167","458013","0.0-2.0-0.55","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","168","460029","0.0-2.0-1.55","2","B","21/02/2026","null","<img src=""img/face_002_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","002","color",""
"","","","","","survey-text","169","463058","0.0-2.0-2.55","2","B","21/02/2026","3025","","{""age"":""27""}","","exp1","002","color","27"
"","","","","","html-keyboard-response","170","463562","0.0-2.0-0.56","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","171","465575","0.0-2.0-1.56","2","B","21/02/2026","null","<img src=""img/face_056_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","056","color",""
"","","","","","survey-text","172","467932","0.0-2.0-2.56","2","B","21/02/2026","2354","","{""age"":""22""}","","exp1","056","color","22"
"","","","","","html-keyboard-response","173","468444","0.0-2.0-0.57","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","174","470446","0.0-2.0-1.57","2","B","21/02/2026","null","<img src=""img/face_001_grey.jpg"" style=""height:400px; width:auto;"">","null","","exp1","001","grey",""
"","","","","","survey-text","175","473530","0.0-2.0-2.57","2","B","21/02/2026","3082","","{""age"":""51""}","","exp1","001","grey","51"
"","","","","","html-keyboard-response","176","474031","0.0-2.0-0.58","2","B","21/02/2026","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","",""
"","","","","","html-keyboard-response","177","476042","0.0-2.0-1.58","2","B","21/02/2026","null","<img src=""img/face_068_color.jpg"" style=""height:400px; width:auto;"">","null","","exp1","068","color",""
